timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2024/06/04 15:38:22.988,294,[UC_XX]_Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-4,,true,,3786,2872,4,16,null,0,8002,1
2024/06/04 15:38:30.990,66,/cgi-bin/login.pl,200,OK,UC_02 2-4,text,true,,876,1047,4,16,http://localhost:1080/cgi-bin/login.pl,64,0,1
2024/06/04 15:38:31.056,112,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-4,text,true,,1749,915,4,16,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,109,0,0
2024/06/04 15:38:31.168,116,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-4,text,true,,1161,910,4,16,http://localhost:1080/cgi-bin/login.pl?intro=true,113,0,0
2024/06/04 15:38:22.992,293,[UC_XX]_Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-3,,true,,3786,2872,4,16,null,0,8005,0
2024/06/04 15:38:30.994,71,/cgi-bin/login.pl,200,OK,UC_02 2-3,text,true,,876,1047,4,16,http://localhost:1080/cgi-bin/login.pl,69,0,0
2024/06/04 15:38:31.066,110,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-3,text,true,,1749,915,4,16,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,108,0,0
2024/06/04 15:38:31.177,112,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-3,text,true,,1161,910,4,16,http://localhost:1080/cgi-bin/login.pl?intro=true,110,0,0
2024/06/04 15:38:31.270,330,[UC_XX]_Flights_Page,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_01 1-4,,true,,7112,2811,4,16,null,0,3003,0
2024/06/04 15:38:34.272,68,/cgi-bin/welcome.pl?page=search,200,OK,UC_01 1-4,text,true,,843,948,4,16,http://localhost:1080/cgi-bin/welcome.pl?page=search,58,0,0
2024/06/04 15:38:34.340,121,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_01 1-4,text,true,,1749,931,4,16,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,111,0,0
2024/06/04 15:38:34.461,141,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_01 1-4,text,true,,4520,932,4,16,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,137,0,0
2024/06/04 15:38:31.274,327,[UC_XX]_Flights_Page,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_01 1-3,,true,,7112,2811,4,16,null,0,3002,0
2024/06/04 15:38:34.275,72,/cgi-bin/welcome.pl?page=search,200,OK,UC_01 1-3,text,true,,843,948,4,16,http://localhost:1080/cgi-bin/welcome.pl?page=search,69,0,0
2024/06/04 15:38:34.347,114,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_01 1-3,text,true,,1749,931,4,16,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,111,0,0
2024/06/04 15:38:34.461,141,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_01 1-3,text,true,,4520,932,4,16,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,137,0,0
2024/06/04 15:38:31.290,314,[UC_XX]_Flights_Page,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-3,,true,,7112,2814,4,16,null,0,3003,0
2024/06/04 15:38:34.291,61,/cgi-bin/welcome.pl?page=search,200,OK,UC_02 2-3,text,true,,843,949,4,16,http://localhost:1080/cgi-bin/welcome.pl?page=search,59,0,0
2024/06/04 15:38:34.352,118,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_02 2-3,text,true,,1749,932,4,16,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,116,0,0
2024/06/04 15:38:34.471,135,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_02 2-3,text,true,,4520,933,4,16,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,130,0,0
2024/06/04 15:38:31.285,330,[UC_XX]_Flights_Page,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-4,,true,,7112,2814,4,16,null,0,3001,0
2024/06/04 15:38:34.285,67,/cgi-bin/welcome.pl?page=search,200,OK,UC_02 2-4,text,true,,843,949,4,16,http://localhost:1080/cgi-bin/welcome.pl?page=search,65,0,0
2024/06/04 15:38:34.352,120,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_02 2-4,text,true,,1749,932,4,16,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,117,0,0
2024/06/04 15:38:34.472,143,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_02 2-4,text,true,,4520,933,4,16,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,139,0,0
2024/06/04 15:38:34.603,106,[UC_XX]_Find_Flights,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_01 1-4,,true,,3865,1302,4,16,null,0,8003,0
2024/06/04 15:38:34.603,23,[JSR223]_departDate_returnDate_depart_arrive,200,OK,UC_01 1-4,text,true,,0,0,4,16,null,0,0,0
2024/06/04 15:38:42.628,83,/cgi-bin/reservations.pl,200,OK,UC_01 1-4,text,true,,3865,1302,4,16,http://localhost:1080/cgi-bin/reservations.pl,80,0,0
2024/06/04 15:38:34.603,119,[UC_XX]_Find_Flights,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_01 1-3,,true,,3845,1301,4,16,null,0,8001,1
2024/06/04 15:38:34.603,20,[JSR223]_departDate_returnDate_depart_arrive,200,OK,UC_01 1-3,text,true,,0,0,4,16,null,0,0,0
2024/06/04 15:38:42.623,99,/cgi-bin/reservations.pl,200,OK,UC_01 1-3,text,true,,3845,1301,4,16,http://localhost:1080/cgi-bin/reservations.pl,94,0,1
2024/06/04 15:38:34.607,118,[UC_XX]_Find_Flights,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_02 2-3,,true,,3849,1303,4,16,null,0,8002,0
2024/06/04 15:38:34.607,25,[JSR223]_departDate_returnDate_depart_arrive,200,OK,UC_02 2-3,text,true,,0,0,4,16,null,0,0,0
2024/06/04 15:38:42.634,93,/cgi-bin/reservations.pl,200,OK,UC_02 2-3,text,true,,3849,1303,4,16,http://localhost:1080/cgi-bin/reservations.pl,89,0,0
2024/06/04 15:38:34.616,108,[UC_XX]_Find_Flights,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_02 2-4,,true,,3853,1304,4,16,null,0,8003,0
2024/06/04 15:38:34.617,17,[JSR223]_departDate_returnDate_depart_arrive,200,OK,UC_02 2-4,text,true,,0,0,4,16,null,0,0,0
2024/06/04 15:38:42.636,91,/cgi-bin/reservations.pl,200,OK,UC_02 2-4,text,true,,3853,1304,4,16,http://localhost:1080/cgi-bin/reservations.pl,86,0,0
2024/06/04 15:38:42.712,89,[UC_XX]_Choose_Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_01 1-4,,true,,3028,1246,4,16,null,0,3012,0
2024/06/04 15:38:45.724,89,/cgi-bin/reservations.pl,200,OK,UC_01 1-4,text,true,,3028,1246,4,16,http://localhost:1080/cgi-bin/reservations.pl,86,0,0
2024/06/04 15:38:42.723,94,[UC_XX]_Choose_Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_01 1-3,,true,,3025,1244,4,16,null,0,3012,0
2024/06/04 15:38:45.735,94,/cgi-bin/reservations.pl,200,OK,UC_01 1-3,text,true,,3025,1244,4,16,http://localhost:1080/cgi-bin/reservations.pl,91,0,0
2024/06/04 15:38:42.728,287,[UC_XX]_Home_Page,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-4,,true,,3733,2802,4,16,null,0,3002,0
2024/06/04 15:38:45.728,73,/cgi-bin/welcome.pl?page=menus,200,OK,UC_02 2-4,text,true,,823,951,4,16,http://localhost:1080/cgi-bin/welcome.pl?page=menus,68,0,0
2024/06/04 15:38:45.801,107,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-4,text,true,,1749,928,4,16,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,105,0,0
2024/06/04 15:38:45.909,107,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-4,text,true,,1161,923,4,16,http://localhost:1080/cgi-bin/login.pl?intro=true,104,0,0
2024/06/04 15:38:42.727,293,[UC_XX]_Home_Page,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-3,,true,,3733,2802,4,16,null,0,3001,0
2024/06/04 15:38:45.728,77,/cgi-bin/welcome.pl?page=menus,200,OK,UC_02 2-3,text,true,,823,951,4,16,http://localhost:1080/cgi-bin/welcome.pl?page=menus,74,0,0
2024/06/04 15:38:45.805,108,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-3,text,true,,1749,928,4,16,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,105,0,0
2024/06/04 15:38:45.913,108,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-3,text,true,,1161,923,4,16,http://localhost:1080/cgi-bin/login.pl?intro=true,105,0,0
2024/06/04 15:38:46.017,272,[UC_XX]_Itinerary,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-4,,true,,3721,2809,4,16,null,0,3005,0
2024/06/04 15:38:49.020,56,/cgi-bin/welcome.pl?page=itinerary,200,OK,UC_02 2-4,text,true,,818,952,4,16,http://localhost:1080/cgi-bin/welcome.pl?page=itinerary,54,0,0
2024/06/04 15:38:49.076,107,/cgi-bin/nav.pl?page=menu&in=itinerary,200,OK,UC_02 2-4,text,true,,1749,937,4,16,http://localhost:1080/cgi-bin/nav.pl?in=itinerary&page=menu,105,0,0
2024/06/04 15:38:49.184,109,/cgi-bin/itinerary.pl,200,OK,UC_02 2-4,text,true,,1154,920,4,16,http://localhost:1080/cgi-bin/itinerary.pl,106,0,0
2024/06/04 15:38:46.022,274,[UC_XX]_Itinerary,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-3,,true,,3721,2809,4,16,null,0,3000,0
2024/06/04 15:38:49.022,57,/cgi-bin/welcome.pl?page=itinerary,200,OK,UC_02 2-3,text,true,,818,952,4,16,http://localhost:1080/cgi-bin/welcome.pl?page=itinerary,55,0,0
2024/06/04 15:38:49.079,108,/cgi-bin/nav.pl?page=menu&in=itinerary,200,OK,UC_02 2-3,text,true,,1749,937,4,16,http://localhost:1080/cgi-bin/nav.pl?in=itinerary&page=menu,105,0,0
2024/06/04 15:38:49.187,109,/cgi-bin/itinerary.pl,200,OK,UC_02 2-3,text,true,,1154,920,4,16,http://localhost:1080/cgi-bin/itinerary.pl,106,0,0
2024/06/04 15:38:49.297,165,[UC_XX]_Sign_Off,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_02 2-3,,true,,2779,1735,4,16,null,0,3000,0
2024/06/04 15:38:52.297,59,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_02 2-3,text,true,,1025,952,4,16,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,56,0,0
2024/06/04 15:38:52.356,106,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-3,text,true,,1754,783,4,16,http://localhost:1080/cgi-bin/nav.pl?in=home,103,0,0
2024/06/04 15:38:22.798,29664,[UC_02]_Main,200,"Number of samples in transaction : 59, number of failing samples : 0",UC_02 2-3,,true,,27762,15894,4,16,null,0,0,1
2024/06/04 15:38:49.294,170,[UC_XX]_Sign_Off,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_02 2-4,,true,,2779,1735,4,16,null,0,3003,0
2024/06/04 15:38:52.297,64,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_02 2-4,text,true,,1025,952,4,16,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,61,0,0
2024/06/04 15:38:52.361,106,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-4,text,true,,1754,783,4,16,http://localhost:1080/cgi-bin/nav.pl?in=home,103,0,0
2024/06/04 15:38:22.798,29669,[UC_02]_Main,200,"Number of samples in transaction : 59, number of failing samples : 0",UC_02 2-4,,true,,27766,15895,4,16,null,0,0,2
2024/06/04 15:38:52.822,196,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-4,,true,,2780,1559,8,16,null,0,2,1
2024/06/04 15:38:52.822,73,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-4,text,true,,1026,773,8,16,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,63,0,1
2024/06/04 15:38:52.896,123,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-4,text,true,,1754,786,8,16,http://localhost:1080/cgi-bin/nav.pl?in=home,113,0,0
2024/06/04 15:38:52.848,182,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-2,,true,,2780,1559,8,16,null,0,1,1
2024/06/04 15:38:52.848,68,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-2,text,true,,1026,773,8,16,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,66,0,1
2024/06/04 15:38:52.917,114,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-2,text,true,,1754,786,8,16,http://localhost:1080/cgi-bin/nav.pl?in=home,111,0,0
2024/06/04 15:38:52.850,188,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-3,,true,,2780,1559,8,16,null,0,0,0
2024/06/04 15:38:52.850,70,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-3,text,true,,1026,773,8,16,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,67,0,0
2024/06/04 15:38:52.920,118,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-3,text,true,,1754,786,8,16,http://localhost:1080/cgi-bin/nav.pl?in=home,115,0,0
2024/06/04 15:38:52.851,193,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-1,,true,,2780,1559,8,16,null,0,0,0
2024/06/04 15:38:52.851,77,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-1,text,true,,1026,773,8,16,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,75,0,0
2024/06/04 15:38:52.928,116,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-1,text,true,,1754,786,8,16,http://localhost:1080/cgi-bin/nav.pl?in=home,113,0,0
2024/06/04 15:38:45.813,78,[UC_XX]_Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_01 1-4,,true,,2960,1421,4,16,null,0,8001,1
2024/06/04 15:38:53.814,78,/cgi-bin/reservations.pl,200,OK,UC_01 1-4,text,true,,2960,1421,4,16,http://localhost:1080/cgi-bin/reservations.pl,75,0,1
2024/06/04 15:38:45.829,76,[UC_XX]_Reservation,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_01 1-3,,true,,2954,1419,4,16,null,0,8003,1
2024/06/04 15:38:53.831,76,/cgi-bin/reservations.pl,200,OK,UC_01 1-3,text,true,,2954,1419,4,16,http://localhost:1080/cgi-bin/reservations.pl,73,0,1
2024/06/04 15:38:55.810,193,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-8,,true,,2783,1559,8,16,null,0,2,0
2024/06/04 15:38:55.811,76,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-8,text,true,,1026,773,8,16,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,74,0,0
2024/06/04 15:38:55.888,117,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-8,text,true,,1757,786,8,16,http://localhost:1080/cgi-bin/nav.pl?in=home,114,0,0
2024/06/04 15:38:55.810,197,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-5,,true,,2783,1559,8,16,null,0,1,0
2024/06/04 15:38:55.811,74,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-5,text,true,,1026,773,8,16,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,71,0,0
2024/06/04 15:38:55.885,123,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-5,text,true,,1757,786,8,16,http://localhost:1080/cgi-bin/nav.pl?in=home,119,0,0
2024/06/04 15:38:55.810,199,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-6,,true,,2783,1559,8,16,null,0,1,1
2024/06/04 15:38:55.810,79,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-6,text,true,,1026,773,8,16,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,75,0,1
2024/06/04 15:38:55.889,120,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-6,text,true,,1757,786,8,16,http://localhost:1080/cgi-bin/nav.pl?in=home,118,0,0
2024/06/04 15:38:55.814,203,[UC_XX]_Start_Page,200,"Number of samples in transaction : 2, number of failing samples : 0",UC_03 3-7,,true,,2783,1559,8,16,null,0,1,1
2024/06/04 15:38:55.814,85,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-7,text,true,,1026,773,8,16,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,83,0,1
2024/06/04 15:38:55.900,118,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-7,text,true,,1757,786,8,16,http://localhost:1080/cgi-bin/nav.pl?in=home,116,0,0
2024/06/04 15:38:53.892,269,[UC_XX]_Home_Page,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_01 1-4,,true,,3733,2727,4,16,null,0,3002,0
2024/06/04 15:38:56.893,55,/cgi-bin/welcome.pl?page=menus,200,OK,UC_01 1-4,text,true,,823,926,4,16,http://localhost:1080/cgi-bin/welcome.pl?page=menus,53,0,0
2024/06/04 15:38:56.948,106,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_01 1-4,text,true,,1749,903,4,16,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,104,0,0
2024/06/04 15:38:57.054,108,/cgi-bin/login.pl?intro=true,200,OK,UC_01 1-4,text,true,,1161,898,4,16,http://localhost:1080/cgi-bin/login.pl?intro=true,106,0,0
2024/06/04 15:38:53.908,270,[UC_XX]_Home_Page,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_01 1-3,,true,,3733,2727,4,16,null,0,3005,0
2024/06/04 15:38:56.911,56,/cgi-bin/welcome.pl?page=menus,200,OK,UC_01 1-3,text,true,,823,926,4,16,http://localhost:1080/cgi-bin/welcome.pl?page=menus,53,0,0
2024/06/04 15:38:56.967,106,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_01 1-3,text,true,,1749,903,4,16,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,104,0,0
2024/06/04 15:38:57.074,108,/cgi-bin/login.pl?intro=true,200,OK,UC_01 1-3,text,true,,1161,898,4,16,http://localhost:1080/cgi-bin/login.pl?intro=true,105,0,0
2024/06/04 15:38:58.768,392,[UC_XX]_Start_Page,200,"Number of samples in transaction : 8, number of failing samples : 0",UC_01 1-5,,true,,12471,4051,6,24,null,0,7,0
2024/06/04 15:38:58.770,1,/webtours/,200,OK,UC_01 1-5,text,true,,664,359,6,18,http://localhost:1080/webtours/,1,0,0
2024/06/04 15:38:58.772,1,/webtours/header.html,200,OK,UC_01 1-5,text,true,,1007,412,6,18,http://localhost:1080/webtours/header.html,0,0,0
2024/06/04 15:38:58.773,143,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_01 1-5,text,true,,1025,745,6,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,95,0,0
2024/06/04 15:38:58.808,354,[UC_XX]_Start_Page,200,"Number of samples in transaction : 8, number of failing samples : 0",UC_03 3-11,,true,,12471,4051,12,24,null,0,5,1
2024/06/04 15:38:58.916,47,/webtours/images/hp_logo.png,200,OK,UC_01 1-5,bin,true,,898,428,6,24,http://localhost:1080/webtours/images/hp_logo.png,47,0,0
2024/06/04 15:38:58.964,0,/webtours/images/webtours.png,200,OK,UC_01 1-5,bin,true,,4486,429,6,24,http://localhost:1080/webtours/images/webtours.png,0,0,0
2024/06/04 15:38:58.809,13,/webtours/,200,OK,UC_03 3-11,text,true,,664,359,12,24,http://localhost:1080/webtours/,13,0,1
2024/06/04 15:38:58.965,153,/cgi-bin/nav.pl?in=home,200,OK,UC_01 1-5,text,true,,1756,786,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home,76,0,0
2024/06/04 15:38:58.822,1,/webtours/header.html,200,OK,UC_03 3-11,text,true,,1007,412,12,24,http://localhost:1080/webtours/header.html,1,0,0
2024/06/04 15:38:59.119,46,/WebTours/home.html,200,OK,UC_01 1-5,text,true,,1659,460,6,24,http://localhost:1080/WebTours/home.html,46,0,0
2024/06/04 15:38:58.823,112,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-11,text,true,,1025,745,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,92,0,0
2024/06/04 15:38:59.166,1,/WebTours/images/mer_login.gif,200,OK,UC_01 1-5,bin,true,,976,432,6,24,http://localhost:1080/WebTours/images/mer_login.gif,1,0,0
2024/06/04 15:38:58.935,47,/webtours/images/hp_logo.png,200,OK,UC_03 3-11,bin,true,,898,428,12,24,http://localhost:1080/webtours/images/hp_logo.png,47,0,0
2024/06/04 15:38:58.983,0,/webtours/images/webtours.png,200,OK,UC_03 3-11,bin,true,,4486,429,12,24,http://localhost:1080/webtours/images/webtours.png,0,0,0
2024/06/04 15:38:58.984,134,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-11,text,true,,1756,786,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,111,0,0
2024/06/04 15:38:59.119,46,/WebTours/home.html,200,OK,UC_03 3-11,text,true,,1659,460,12,24,http://localhost:1080/WebTours/home.html,46,0,0
2024/06/04 15:38:59.166,1,/WebTours/images/mer_login.gif,200,OK,UC_03 3-11,bin,true,,976,432,12,24,http://localhost:1080/WebTours/images/mer_login.gif,1,0,0
2024/06/04 15:38:58.810,355,[UC_XX]_Start_Page,200,"Number of samples in transaction : 8, number of failing samples : 0",UC_03 3-10,,true,,12471,4051,12,24,null,0,3,1
2024/06/04 15:38:58.811,14,/webtours/,200,OK,UC_03 3-10,text,true,,664,359,12,24,http://localhost:1080/webtours/,14,0,1
2024/06/04 15:38:58.825,1,/webtours/header.html,200,OK,UC_03 3-10,text,true,,1007,412,12,24,http://localhost:1080/webtours/header.html,1,0,0
2024/06/04 15:38:58.827,109,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-10,text,true,,1025,745,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,102,0,0
2024/06/04 15:38:58.937,46,/webtours/images/hp_logo.png,200,OK,UC_03 3-10,bin,true,,898,428,12,24,http://localhost:1080/webtours/images/hp_logo.png,46,0,0
2024/06/04 15:38:58.983,1,/webtours/images/webtours.png,200,OK,UC_03 3-10,bin,true,,4486,429,12,24,http://localhost:1080/webtours/images/webtours.png,1,0,0
2024/06/04 15:38:58.984,136,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-10,text,true,,1756,786,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,89,0,0
2024/06/04 15:38:59.120,47,/WebTours/home.html,200,OK,UC_03 3-10,text,true,,1659,460,12,24,http://localhost:1080/WebTours/home.html,47,0,0
2024/06/04 15:38:59.167,1,/WebTours/images/mer_login.gif,200,OK,UC_03 3-10,bin,true,,976,432,12,24,http://localhost:1080/WebTours/images/mer_login.gif,1,0,0
2024/06/04 15:38:58.795,382,[UC_XX]_Start_Page,200,"Number of samples in transaction : 8, number of failing samples : 0",UC_02 2-6,,true,,12471,4051,6,24,null,0,2,1
2024/06/04 15:38:58.797,8,/webtours/,200,OK,UC_02 2-6,text,true,,664,359,6,20,http://localhost:1080/webtours/,8,0,1
2024/06/04 15:38:58.805,1,/webtours/header.html,200,OK,UC_02 2-6,text,true,,1007,412,6,20,http://localhost:1080/webtours/header.html,1,0,0
2024/06/04 15:38:58.806,135,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_02 2-6,text,true,,1025,745,6,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,122,0,0
2024/06/04 15:38:58.941,47,/webtours/images/hp_logo.png,200,OK,UC_02 2-6,bin,true,,898,428,6,24,http://localhost:1080/webtours/images/hp_logo.png,47,0,0
2024/06/04 15:38:58.988,1,/webtours/images/webtours.png,200,OK,UC_02 2-6,bin,true,,4486,429,6,24,http://localhost:1080/webtours/images/webtours.png,1,0,0
2024/06/04 15:38:58.989,142,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-6,text,true,,1756,786,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home,123,0,0
2024/06/04 15:38:59.131,47,/WebTours/home.html,200,OK,UC_02 2-6,text,true,,1659,460,6,24,http://localhost:1080/WebTours/home.html,47,0,0
2024/06/04 15:38:59.178,1,/WebTours/images/mer_login.gif,200,OK,UC_02 2-6,bin,true,,976,432,6,24,http://localhost:1080/WebTours/images/mer_login.gif,1,0,0
2024/06/04 15:38:58.795,382,[UC_XX]_Start_Page,200,"Number of samples in transaction : 8, number of failing samples : 0",UC_02 2-5,,true,,12471,4051,6,24,null,0,4,1
2024/06/04 15:38:58.797,3,/webtours/,200,OK,UC_02 2-5,text,true,,664,359,6,20,http://localhost:1080/webtours/,3,0,1
2024/06/04 15:38:58.800,2,/webtours/header.html,200,OK,UC_02 2-5,text,true,,1007,412,6,20,http://localhost:1080/webtours/header.html,2,0,0
2024/06/04 15:38:58.803,139,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_02 2-5,text,true,,1025,745,6,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,109,0,0
2024/06/04 15:38:58.942,48,/webtours/images/hp_logo.png,200,OK,UC_02 2-5,bin,true,,898,428,6,24,http://localhost:1080/webtours/images/hp_logo.png,48,0,0
2024/06/04 15:38:58.990,0,/webtours/images/webtours.png,200,OK,UC_02 2-5,bin,true,,4486,429,6,24,http://localhost:1080/webtours/images/webtours.png,0,0,0
2024/06/04 15:38:58.991,142,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-5,text,true,,1756,786,6,24,http://localhost:1080/cgi-bin/nav.pl?in=home,130,0,0
2024/06/04 15:38:59.133,47,/WebTours/home.html,200,OK,UC_02 2-5,text,true,,1659,460,6,24,http://localhost:1080/WebTours/home.html,47,0,0
2024/06/04 15:38:59.180,1,/WebTours/images/mer_login.gif,200,OK,UC_02 2-5,bin,true,,976,432,6,24,http://localhost:1080/WebTours/images/mer_login.gif,1,0,0
2024/06/04 15:38:58.810,370,[UC_XX]_Start_Page,200,"Number of samples in transaction : 8, number of failing samples : 0",UC_03 3-9,,true,,12471,4051,12,24,null,0,4,0
2024/06/04 15:38:58.813,12,/webtours/,200,OK,UC_03 3-9,text,true,,664,359,12,24,http://localhost:1080/webtours/,12,0,0
2024/06/04 15:38:58.826,0,/webtours/header.html,200,OK,UC_03 3-9,text,true,,1007,412,12,24,http://localhost:1080/webtours/header.html,0,0,0
2024/06/04 15:38:58.826,138,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-9,text,true,,1025,745,12,24,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,135,0,0
2024/06/04 15:38:58.964,48,/webtours/images/hp_logo.png,200,OK,UC_03 3-9,bin,true,,898,428,12,24,http://localhost:1080/webtours/images/hp_logo.png,48,0,0
2024/06/04 15:38:59.012,1,/webtours/images/webtours.png,200,OK,UC_03 3-9,bin,true,,4486,429,12,24,http://localhost:1080/webtours/images/webtours.png,1,0,0
2024/06/04 15:38:59.013,123,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-9,text,true,,1756,786,12,24,http://localhost:1080/cgi-bin/nav.pl?in=home,116,0,0
